industry,job title,python,sql,tensor,keras,pytorch,spark,hadoop,aws,tableau,big_data,bi,flink,scikit,mongo,google_an,avg_salary
Biotech & Pharmaceuticals,"Principal Scientist/Associate Director, Quality Control and Analytical Technologies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0
Biotech & Pharmaceuticals,"Principal Scientist/Associate Director, Quality Control and Analytical Technologies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
Biotech & Pharmaceuticals,"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0
Biotech & Pharmaceuticals,Scientist - Molecular Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0
Biotech & Pharmaceuticals,"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0
Biotech & Pharmaceuticals,Purification Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0
Biotech & Pharmaceuticals,"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0
Biotech & Pharmaceuticals,Data Scientist,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,99.0
Biotech & Pharmaceuticals,Staff Scientist- Upstream PD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0
Biotech & Pharmaceuticals,Scientist - Biomarker and Flow Cytometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0
Biotech & Pharmaceuticals,"Associate Director/Director, Safety Scientist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0
Biotech & Pharmaceuticals,"Associate Director/Director, Safety Scientist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0
Biotech & Pharmaceuticals,Sr. Scientist - Digital & Image Analysis/Computational Pathology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.5
Biotech & Pharmaceuticals,Sr. Scientist - Digital & Image Analysis/Computational Pathology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.5
Biotech & Pharmaceuticals,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,154.5
Biotech & Pharmaceuticals,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,154.5
Biotech & Pharmaceuticals,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,154.5
Biotech & Pharmaceuticals,"Scientist 2, QC Viral Vector",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0
Biotech & Pharmaceuticals,Sr. Scientist II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0
Biotech & Pharmaceuticals,"Senior Manager, Epidemiologic Data Scientist",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167.5
Biotech & Pharmaceuticals,"Senior Manager, Epidemiologic Data Scientist",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167.5
Biotech & Pharmaceuticals,Data Scientist,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0
Biotech & Pharmaceuticals,"Clinical Scientist, Clinical Development",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5
Biotech & Pharmaceuticals,"Associate Scientist, LC/MS Biologics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
Biotech & Pharmaceuticals,"Associate Scientist, LC/MS Biologics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
Biotech & Pharmaceuticals,"Associate Scientist, LC/MS Biologics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
Biotech & Pharmaceuticals,Quality Control Scientist III- Analytical Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5
Biotech & Pharmaceuticals,Staff Scientist-Downstream Process Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
Biotech & Pharmaceuticals,Staff Scientist-Downstream Process Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
Biotech & Pharmaceuticals,Staff Scientist-Downstream Process Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
Biotech & Pharmaceuticals,Staff Scientist-Downstream Process Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
Biotech & Pharmaceuticals,Sr. Scientist Method Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0
Biotech & Pharmaceuticals,Sr. Scientist Method Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0
Biotech & Pharmaceuticals,Sr. Scientist Method Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0
Biotech & Pharmaceuticals,Pricipal Scientist Molecular and cellular biologist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5
Biotech & Pharmaceuticals,Pricipal Scientist Molecular and cellular biologist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5
Biotech & Pharmaceuticals,Sr Data Analyst - IT,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,72.5
Biotech & Pharmaceuticals,Sr Data Analyst - IT,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,72.5
Biotech & Pharmaceuticals,Associate Research Scientist I (Protein Expression and Production),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5
Biotech & Pharmaceuticals,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92.0
Biotech & Pharmaceuticals,PV Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5
Biotech & Pharmaceuticals,PV Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5
Biotech & Pharmaceuticals,Clinical Data Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.0
Biotech & Pharmaceuticals,Clinical Data Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.0
Biotech & Pharmaceuticals,"Scientist I/II, Biology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0
Biotech & Pharmaceuticals,"Manager, Safety Scientist, Medical Safety & Risk Management",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5
Biotech & Pharmaceuticals,Senior Formulations Scientist II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0
Biotech & Pharmaceuticals,"Scientist, Bacteriology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.5
Biotech & Pharmaceuticals,"Scientist, Bacteriology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.5
Biotech & Pharmaceuticals,"Scientist, Bacteriology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.5
Biotech & Pharmaceuticals,"Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0
Biotech & Pharmaceuticals,Principal Scientist - Immunologist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0
Biotech & Pharmaceuticals,Principal Scientist - Immunologist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0
Biotech & Pharmaceuticals,Sr Data Analyst,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133.0
Biotech & Pharmaceuticals,IT Partner Digital Health Technology and Data Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0
Biotech & Pharmaceuticals,Senior Clinical Data Scientist Programmer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0
Biotech & Pharmaceuticals,IT Partner Digital Health Technology and Data Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0
Biotech & Pharmaceuticals,"Vice President, Biometrics and Clinical Data Management",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148.0
Biotech & Pharmaceuticals,"Manager, Field Application Scientist, Southeast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.0
Biotech & Pharmaceuticals,Research Scientist - Patient-Centered Research (Remote),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
Biotech & Pharmaceuticals,Research Scientist - Patient-Centered Research (Remote),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0
Biotech & Pharmaceuticals,Research Scientist Patient Preferences (Remote),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0
Biotech & Pharmaceuticals,Sr Scientist - Extractables & Leachables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0
Biotech & Pharmaceuticals,NGS Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0
Biotech & Pharmaceuticals,Senior Data & Machine Learning Scientist,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,133.0
Biotech & Pharmaceuticals,Senior Data & Machine Learning Scientist,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,133.0
Biotech & Pharmaceuticals,Senior Data Scientist - R&D Oncology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0
Biotech & Pharmaceuticals,Senior Data Scientist - R&D Oncology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0
Biotech & Pharmaceuticals,Senior Data Scientist - R&D Oncology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0
Biotech & Pharmaceuticals,Principal Data Scientist (Computational Chemistry),1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,140.5
Biotech & Pharmaceuticals,Principal Data Scientist (Computational Chemistry),1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,140.5
Biotech & Pharmaceuticals,Principal Data Scientist (Computational Chemistry),1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,140.5
Biotech & Pharmaceuticals,Data Engineer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.5
Biotech & Pharmaceuticals,Data Engineer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.5
Biotech & Pharmaceuticals,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,106.5
Biotech & Pharmaceuticals,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,106.5
Biotech & Pharmaceuticals,Data Scientist,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,113.5
Biotech & Pharmaceuticals,Data Scientist,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,113.5
Biotech & Pharmaceuticals,Data Scientist / Machine Learning Expert,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,114.5
Biotech & Pharmaceuticals,Data Scientist / Machine Learning Expert,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,114.5
Biotech & Pharmaceuticals,Senior Data & Machine Learning Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133.0
Biotech & Pharmaceuticals,"Machine Learning Scientist - Bay Area, CA",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0
Biotech & Pharmaceuticals,"Senior Machine Learning Scientist - Bay Area, CA",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,136.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.0
Biotech & Pharmaceuticals,AI Ops Data Scientist,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,114.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0
Biotech & Pharmaceuticals,Data Scientist 3 (718),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164.0
Biotech & Pharmaceuticals,"Senior Machine Learning Scientist - Bay Area, CA",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164.0
Biotech & Pharmaceuticals,Data Scientist / Machine Learning Expert,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Biotech & Pharmaceuticals,Senior Data Scientist - R&D Oncology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.0
Biotech & Pharmaceuticals,"Real World Science, Data Scientist",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,271.0
Biotech & Pharmaceuticals,Data & Machine Learning Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.0
Biotech & Pharmaceuticals,Senior Data Scientist - R&D Oncology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103.0
Biotech & Pharmaceuticals,Data Scientist / Machine Learning Expert,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0
Biotech & Pharmaceuticals,AI Ops Data Scientist,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,92.0
Biotech & Pharmaceuticals,"Senior Machine Learning Scientist - Bay Area, CA",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92.0
Biotech & Pharmaceuticals,Data & Machine Learning Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.0
Biotech & Pharmaceuticals,Data Scientist 3 (718),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.0
Biotech & Pharmaceuticals,"Real World Science, Data Scientist",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,105.0
Biotech & Pharmaceuticals,"Data Scientist, Applied Machine Learning - Bay Area",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,106.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,107.0
Biotech & Pharmaceuticals,Real World Evidence (RWE) Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0
Biotech & Pharmaceuticals,AI Ops Data Scientist,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,123.0
Biotech & Pharmaceuticals,"Data Scientist, Applied Machine Learning - Bay Area",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.0
Biotech & Pharmaceuticals,Data Engineer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115.0
Biotech & Pharmaceuticals,Senior Scientist - Neuroscience,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0
Biotech & Pharmaceuticals,Senior Scientist - Neuroscience,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0
Biotech & Pharmaceuticals,Senior Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.5
Biotech & Pharmaceuticals,Senior Data Scientist Oncology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0
Biotech & Pharmaceuticals,Senior Data Scientist Oncology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0
Biotech & Pharmaceuticals,Senior Scientist (Neuroscience),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5
Biotech & Pharmaceuticals,Senior Scientist (Neuroscience),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5
Biotech & Pharmaceuticals,Senior Scientist (Neuroscience),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5
Biotech & Pharmaceuticals,Data Scientist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143.5
Biotech & Pharmaceuticals,Principal Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.5
Biotech & Pharmaceuticals,Senior Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.5
Biotech & Pharmaceuticals,"Sr. Data Scientist - Analytics, Personalized Healthcare (PHC)",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,169.0
Biotech & Pharmaceuticals,"Sr. Data Scientist - Analytics, Personalized Healthcare (PHC)",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,169.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5
Biotech & Pharmaceuticals,Digital Health Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.5
Biotech & Pharmaceuticals,Digital Health Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.5
Biotech & Pharmaceuticals,"Data Engineer, Data Engineering and Artifical Intelligence",1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,102.5
Biotech & Pharmaceuticals,Data Scientist,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,101.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5
Biotech & Pharmaceuticals,Data Scientist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0
Biotech & Pharmaceuticals,Senior Principal Data Scientist (Python/R),1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,271.0
Biotech & Pharmaceuticals,Principal Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
Biotech & Pharmaceuticals,Production Engineer - Statistics/Data Analysis,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.0
Biotech & Pharmaceuticals,Statistical Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.0
Biotech & Pharmaceuticals,"Computational Scientist, Machine Learning",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103.0
Biotech & Pharmaceuticals,Senior Data Scientist,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103.0
Biotech & Pharmaceuticals,Data Scientist - Machine Learning,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105.0
Biotech & Pharmaceuticals,Patient Safety- Associate Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0
Biotech & Pharmaceuticals,Senior Data Scientist,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106.0
Biotech & Pharmaceuticals,Patient Safety- Associate Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0
Biotech & Pharmaceuticals,Sr Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0
Biotech & Pharmaceuticals,"Manager / Lead, Data Science & Analytics",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120.0
Biotech & Pharmaceuticals,Data Scientist,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120.0
Brokerage Services,Senior Quantitative Analyst,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0
Brokerage Services,Data Scientist,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,85.0
"Cable, Internet & Telephone Providers",Data Scientist,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,99.0
Chemical Manufacturing,Data Scientist,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154.0
Chemical Manufacturing,Data Scientist,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.0
Chemical Manufacturing,Data Modeler,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154.0
Colleges & Universities,Senior Research Scientist-Machine Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0
Colleges & Universities,Senior Research Scientist-Machine Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0
Colleges & Universities,Senior Research Scientist-Machine Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0
Colleges & Universities,Senior Research Scientist-Machine Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0
Colleges & Universities,"Project Scientist - Auton Lab, Robotics Institute",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5
Colleges & Universities,"Project Scientist - Auton Lab, Robotics Institute",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5
Colleges & Universities,"Project Scientist - Auton Lab, Robotics Institute",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5
Colleges & Universities,Data Scientist,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,121.0
Colleges & Universities,"Research Scientist, Machine Learning Department",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,107.5
Colleges & Universities,Machine Learning Research Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0
Colleges & Universities,Machine Learning Research Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0
Colleges & Universities,Geospatial Software Developer and Data Scientist,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,105.5
Colleges & Universities,Geospatial Software Developer and Data Scientist,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,105.5
Colleges & Universities,Information Systems Engineering Specialist (Engineering Scientist),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148.0
Colleges & Universities,Machine Learning Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0
Colleges & Universities,Machine Learning Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0
Colleges & Universities,Senior Data Analyst,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,61.5
Colleges & Universities,Senior Data Analyst,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,61.5
Colleges & Universities,Senior Research Scientist - Embedded System Development for DevOps,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0
Computer Hardware & Software,Staff Data Engineer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,149.5
Computer Hardware & Software,Staff Data Engineer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,149.5
Computer Hardware & Software,Data Scientist,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,157.0
Computer Hardware & Software,Software Data Engineer - College,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0
Computer Hardware & Software,R&D Data Analysis Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5
Computer Hardware & Software,Senior Data Analyst/Scientist,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,121.5
Computer Hardware & Software,R&D Sr Data Scientist,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,128.0
Computer Hardware & Software,Senior Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0
Computer Hardware & Software,Data Scientist,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,134.0
Computer Hardware & Software,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Computer Hardware & Software,Staff Data Scientist - Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
Computer Hardware & Software,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0
Computer Hardware & Software,Data Scientist,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43.0
Computer Hardware & Software,Machine Learning Scientist / Engineer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0
Computer Hardware & Software,Senior Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0
Computer Hardware & Software,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0
Computer Hardware & Software,Staff Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0
Computer Hardware & Software,Staff Data Scientist - Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0
Computer Hardware & Software,Financial Data Analyst,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56.5
Computer Hardware & Software,Revenue Analytics Manager,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.5
Computer Hardware & Software,Revenue Analytics Manager,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.5
Computer Hardware & Software,Revenue Analytics Manager,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.5
Computer Hardware & Software,Data Engineer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5
Computer Hardware & Software,Data Engineer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5
Computer Hardware & Software,Data Analyst,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5
Computer Hardware & Software,Software Engineer - Data Visualization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5
Computer Hardware & Software,Software Engineer - Data Visualization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5
Computer Hardware & Software,Software Engineer - Data Visualization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5
Computer Hardware & Software,Data Engineer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0
Computer Hardware & Software,Senior Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0
Computer Hardware & Software,Senior Data Scientist,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,139.5
Computer Hardware & Software,Senior Data Scientist,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,139.5
Computer Hardware & Software,Senior Data Scientist,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,139.5
Computer Hardware & Software,Senior Data Scientist,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,150.5
Computer Hardware & Software,Senior Data Scientist,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,150.5
Computer Hardware & Software,Staff Data Engineer,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,177.0
Computer Hardware & Software,Staff Data Scientist,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,171.5
Computer Hardware & Software,Staff Data Scientist,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,171.5
Computer Hardware & Software,Principal Machine Learning Scientist,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,232.5
Computer Hardware & Software,Information Security Data Analyst,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,61.0
Computer Hardware & Software,Information Security Data Analyst,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,61.0
Computer Hardware & Software,Product Engineer – Data Science,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0
Computer Hardware & Software,Product Engineer – Data Science,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0
Computer Hardware & Software,"Senior Engineer, Data Management Engineering",1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,98.5
Computer Hardware & Software,Data Engineer,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,108.0
Computer Hardware & Software,Senior Data Engineer,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,112.5
Computer Hardware & Software,Senior Data Engineer,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,112.5
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,107.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,107.0
Computer Hardware & Software,Senior LiDAR Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122.0
Computer Hardware & Software,Senior LiDAR Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122.0
Computer Hardware & Software,Senior Data Analyst,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,138.5
Computer Hardware & Software,Senior Data Analyst,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,138.5
Computer Hardware & Software,Senior Data Analyst,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,133.0
Computer Hardware & Software,Data Scientist,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,133.0
Computer Hardware & Software,Applied AI Scientist / Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0
